1,943,4.0
1,954,5.0
1,1009,3.0
1,1023,5.0
1,1024,5.0
1,1025,5.0
1,1029,5.0
1,1030,3.0
1,1031,5.0
1,1032,5.0
1,1042,4.0
1,1049,5.0
1,1060,4.0
1,1073,5.0
1,1080,5.0
1,1089,5.0
1,1090,4.0
1,1092,5.0
1,1097,5.0
1,1127,4.0
1,1136,5.0
1,1196,5.0
1,1197,5.0
1,1198,5.0
1,1206,5.0
1,1208,4.0
1,1210,5.0
1,1213,5.0
1,1214,4.0
1,1219,2.0
1,1220,5.0
1,1222,5.0
1,1224,5.0
1,1226,5.0
1,1240,5.0
1,1256,5.0
1,1258,3.0
1,1265,4.0
1,1270,5.0
1,1275,5.0
1,1278,5.0
1,1282,5.0
1,1291,5.0
1,1298,5.0
1,1348,4.0
1,1377,3.0
1,1396,3.0
2,46970,4.0
2,48516,4.0
2,58559,4.5
2,60756,5.0
2,68157,4.5
2,71535,3.0
3,1124,0.5
3,1263,0.5
3,1272,0.5
3,1275,3.5
3,1302,0.5
3,1371,3.0
3,1587,4.5
3,2018,0.5
4,708,4.0
4,759,3.0
4,800,4.0
4,892,4.0
4,898,5.0
4,899,4.0
4,902,4.0
4,904,4.0
4,908,5.0
4,910,5.0
4,912,5.0
4,914,5.0
4,919,5.0
4,920,5.0
4,930,5.0
4,937,3.0
4,1025,4.0
4,1046,5.0
4,1057,3.0
4,1060,2.0
4,1073,4.0
4,1077,5.0
4,1079,2.0
4,1080,5.0
4,1084,5.0
4,1086,5.0
4,1094,3.0
4,1103,5.0
4,1136,5.0
4,1179,4.0
4,1183,1.0
4,1188,5.0
4,1196,5.0
4,1197,5.0
4,1198,3.0
4,1199,2.0
4,1203,5.0
4,1211,1.0
4,1213,4.0
4,1219,4.0
4,1225,4.0
4,1250,5.0
4,1259,4.0
5,153,3.0
5,232,4.0
5,247,5.0
5,253,3.0
5,261,4.0
5,265,3.0
5,266,1.0
5,290,5.0
5,296,5.0
6,160,5.0
6,161,3.0
6,163,3.0
6,165,3.0
6,168,5.0
6,170,3.0
6,171,3.0
6,174,3.0
6,177,3.0
6,179,1.0
6,180,2.0
6,181,3.0
6,185,3.0
6,186,3.0
6,189,3.0
6,191,2.0
6,195,4.0
6,196,3.0
6,201,3.0
6,204,3.0
6,205,3.0
6,207,4.0
6,208,3.0
6,209,3.0
6,210,4.0
6,212,4.0
6,216,4.0
6,217,3.0
6,218,2.0
6,219,3.0
6,222,4.0
6,224,3.0
6,225,4.0
6,230,5.0
6,231,3.0
6,234,2.0
6,236,4.0
6,237,4.0
6,239,3.0
6,240,3.0
6,243,3.0
6,248,5.0
6,250,4.0
6,251,3.0
6,252,4.0
6,253,3.0
6,254,3.0
6,256,3.0
6,257,5.0
6,258,3.0
6,261,4.0
6,262,5.0
6,265,3.0
6,266,3.0
6,267,3.0
6,270,3.0
6,271,4.0
6,273,3.0
6,274,4.0
6,276,4.0
6,277,5.0
6,279,3.0
6,281,4.0
7,1517,3.5
7,1584,5.0
7,1610,4.0
7,1617,3.0
7,1682,3.0
7,1784,0.5
7,1917,4.0
7,1923,1.5
7,1954,4.5
7,2019,5.0
7,2324,2.0
7,2353,3.5
7,2529,5.0
7,2628,1.5
7,2640,3.0
7,2671,4.5
7,2683,2.0
7,2688,2.5
7,2701,1.5
7,2717,3.5
7,2762,4.5
7,2858,4.0
7,3114,4.5
7,3354,1.5
7,3408,4.5
7,3578,1.5
7,3623,1.0
7,3793,3.5
7,3869,5.0
7,3916,4.0
7,3977,2.5
8,141,3.0
8,150,4.0
8,153,2.0
8,185,5.0
8,186,4.0
8,208,3.0
8,231,4.0
8,235,3.0
8,236,3.0
8,252,3.0
9,1270,5.0
9,1674,4.0
9,1987,2.0
9,2011,3.0
9,2012,4.0
9,2023,3.0
9,2300,5.0
9,2877,3.0
9,2901,2.0
10,5957,3.0
10,6155,3.0
10,6266,3.0
10,6377,3.5
10,6535,4.0
10,6942,4.0
10,7149,4.0
10,7151,3.0
10,7153,4.0
10,7154,4.0
10,7169,4.5
10,7293,3.5
10,7375,4.0
10,7451,3.5
10,7458,5.0
10,8529,3.5
10,8533,5.0
10,8636,3.5
10,8665,3.5
10,8808,3.0
10,8869,5.0
10,8961,2.5
10,8969,3.5
10,8970,1.0
10,30749,3.5
10,31433,2.5
10,31685,4.5
10,33145,3.0
11,349,5.0
11,356,5.0
11,368,3.0
11,376,2.0
11,377,3.0
11,380,4.0
11,434,3.0
11,457,5.0
11,466,3.0
11,474,4.0
11,480,4.0
11,493,3.0
11,511,4.0
12,543,3.5
12,830,4.0
12,838,5.0
12,920,4.5
12,1265,3.5
12,1357,5.0
12,1405,3.0
13,1639,4.0
13,1721,4.0
13,2145,3.0
13,2174,3.0
13,2541,2.0
13,2571,5.0
14,150,4.0
14,153,2.0
14,193,3.0
14,231,3.0
14,266,5.0
14,282,5.0
14,288,4.0
14,296,3.0
14,318,3.0
14,337,5.0
15,1270,5.0
15,1347,3.0
15,1527,3.0
15,1653,4.5
15,1909,2.5
15,2001,5.0
15,2011,5.0
15,2012,4.0
15,2028,3.5
15,2081,3.0
15,2085,1.5
15,2150,5.0
15,2278,2.5
15,2329,4.5
15,2571,4.0
15,2762,3.0
15,2858,4.0
15,2916,4.5
15,2959,2.5
15,3147,5.0
15,3156,5.0
15,3499,4.0
15,3510,5.0
15,3535,3.5
15,3555,4.0
15,3578,5.0
15,3617,1.5
16,912,3.5
16,913,4.0
16,923,3.5
16,1089,4.0
16,1136,4.0
16,1147,4.0
16,1148,4.0
16,1186,3.5
16,1188,2.5
16,1193,4.0
16,1196,3.0
16,1197,4.0
16,1198,3.5
16,1199,5.0
16,1201,3.0
16,1203,4.0
16,1207,4.0
16,1208,4.0
16,1213,3.5
16,1214,4.0
17,858,5.0
17,899,3.5
17,904,4.0
17,910,3.5
17,1032,4.5
17,1036,4.0
17,1089,4.0
17,1090,4.5
17,1093,4.0
17,1100,3.5
17,1193,4.5
17,1196,5.0
17,1197,3.5
17,1198,4.5
17,1201,5.0
17,1206,5.0
17,1209,3.5
17,1210,5.0
17,1213,4.5
17,1221,4.5
17,1222,4.5
18,1246,4.0
18,1247,4.5
18,1252,4.0
18,1260,4.0
18,1270,4.0
18,1275,3.5
18,1276,4.0
18,1291,4.0
18,1356,4.5
18,1370,3.5
18,1371,4.0
18,1374,4.5
18,1375,3.5
18,1391,3.0
18,1466,4.0
18,1517,2.5
18,1527,3.5
18,1544,3.5
18,1580,3.5
18,1608,3.0
18,1617,4.0
18,1625,3.5
18,1653,3.5
18,1676,3.5
18,1682,3.0
18,1704,4.0
18,1721,4.0
18,1729,4.0
18,1732,4.5
18,1784,3.5
18,1805,3.5
18,1892,4.0
18,1917,3.0
18,1918,3.5
18,1924,2.5
18,1954,4.0
