1,1,4.0
1,3,4.0
1,6,4.0
1,47,5.0
1,50,5.0
1,70,3.0
1,101,5.0
1,110,4.0
1,151,5.0
1,157,5.0
1,163,5.0
1,216,5.0
1,223,3.0
1,231,5.0
1,235,4.0
1,260,5.0
1,296,3.0
1,316,3.0
1,333,5.0
1,349,4.0
1,356,4.0
1,362,5.0
1,367,4.0
1,423,3.0
1,441,4.0
1,457,5.0
1,480,4.0
1,500,3.0
1,527,5.0
1,543,4.0
1,552,4.0
1,553,5.0
1,590,4.0
1,592,4.0
1,593,4.0
1,596,5.0
1,608,5.0
1,648,3.0
1,661,5.0
1,673,3.0
1,733,4.0
1,736,3.0
1,780,3.0
1,804,4.0
1,919,5.0
1,923,5.0
1,940,5.0
2,318,3.0
2,333,4.0
2,1704,4.5
2,3578,4.0
2,6874,4.0
2,8798,3.5
3,31,0.5
3,527,0.5
3,647,0.5
3,688,0.5
3,720,0.5
3,849,5.0
3,914,0.5
3,1093,0.5
4,21,3.0
4,32,2.0
4,45,3.0
4,47,2.0
4,52,3.0
4,58,3.0
4,106,4.0
4,125,5.0
4,126,1.0
4,162,5.0
4,171,3.0
4,176,5.0
4,190,2.0
4,215,5.0
4,222,1.0
4,232,5.0
4,235,2.0
4,247,3.0
4,260,5.0
4,265,5.0
4,296,1.0
4,319,5.0
4,342,5.0
4,345,4.0
4,348,4.0
4,351,3.0
4,357,3.0
4,368,4.0
4,417,2.0
4,441,1.0
4,450,2.0
4,457,5.0
4,475,5.0
4,492,5.0
4,509,1.0
4,538,5.0
4,539,1.0
4,553,2.0
4,588,4.0
4,593,5.0
4,595,3.0
4,599,2.0
4,608,5.0
4,648,3.0
5,1,4.0
5,21,4.0
5,34,4.0
5,36,4.0
5,39,3.0
5,50,4.0
5,58,5.0
5,110,4.0
5,150,3.0
6,2,4.0
6,3,5.0
6,4,3.0
6,5,5.0
6,6,4.0
6,7,4.0
6,8,3.0
6,10,3.0
6,11,4.0
6,13,3.0
6,15,4.0
6,16,4.0
6,17,4.0
6,19,2.0
6,21,2.0
6,22,5.0
6,24,4.0
6,25,3.0
6,26,4.0
6,27,3.0
6,31,3.0
6,32,4.0
6,34,4.0
6,36,5.0
6,41,4.0
6,43,4.0
6,45,3.0
6,46,4.0
6,47,4.0
6,50,1.0
6,54,4.0
6,60,4.0
6,61,4.0
6,62,4.0
6,65,3.0
6,66,3.0
6,76,4.0
6,79,3.0
6,86,5.0
6,87,3.0
6,88,2.0
6,89,4.0
6,92,4.0
6,93,4.0
6,95,4.0
6,100,3.0
6,102,1.0
6,104,4.0
6,105,3.0
6,110,5.0
6,112,4.0
6,113,3.0
6,126,3.0
6,135,3.0
6,140,3.0
6,141,4.0
6,145,4.0
6,146,4.0
6,150,4.0
6,151,4.0
6,153,3.0
6,158,4.0
6,159,3.0
7,1,4.5
7,50,4.5
7,58,3.0
7,150,4.5
7,165,4.0
7,260,5.0
7,356,5.0
7,380,3.0
7,466,5.0
7,480,5.0
7,587,2.0
7,588,3.0
7,589,2.5
7,592,3.0
7,593,5.0
7,595,3.5
7,648,4.0
7,750,4.0
7,780,4.5
7,920,3.0
7,924,4.0
7,1101,4.0
7,1183,1.5
7,1196,4.0
7,1208,4.0
7,1210,4.0
7,1219,5.0
7,1220,4.5
7,1240,5.0
7,1246,1.5
7,1270,5.0
8,2,4.0
8,10,2.0
8,11,4.0
8,21,4.0
8,32,3.0
8,34,5.0
8,39,3.0
8,47,4.0
8,50,5.0
8,110,3.0
9,41,3.0
9,187,3.0
9,223,4.0
9,371,3.0
9,627,3.0
9,922,4.0
9,923,5.0
9,1037,2.0
9,1095,4.0
9,1198,5.0
10,296,1.0
10,356,3.5
10,588,4.0
10,597,3.5
10,912,4.0
10,1028,0.5
10,1088,3.0
10,1247,3.0
10,1307,3.0
10,1784,3.5
10,1907,4.0
10,2571,0.5
10,2671,3.5
10,2762,0.5
10,2858,1.0
10,2959,0.5
10,3578,4.0
10,3882,3.0
10,4246,3.5
10,4306,4.5
10,4447,4.5
10,4993,4.0
10,4995,4.0
10,5066,3.0
10,5377,3.5
10,5620,3.0
10,5943,3.0
10,5952,4.0
11,6,5.0
11,10,3.0
11,36,4.0
11,44,2.0
11,95,3.0
11,110,5.0
